"id","player","pos","sOHL","season","DY+/-","gp","evtp","pptp","tp","ev.ppg","pp.ppg","ppg","eTOI/GP","DOB","age.group"
30756,"chris-marchese","F",1,2011,"DY-1",40,3,7,10,0.075,0.175,0.25,11.74,1994-02-23,"early"
26551,"jeff-braithwaite","D",3,2011,"DY+1",46,12,4,17,0.261,0.087,0.37,18.53,1992-02-03,"early"
25565,"mike-macintyre","D",4,2011,"DY+2",58,6,6,12,0.103,0.103,0.207,15.04,1991-06-30,"early"
27111,"cody-donnay","D",3,2011,"DY+1",41,6,3,9,0.146,0.073,0.22,14.29,1992-04-19,"early"
24914,"ben-dubois","F",4,2011,"DY+2",53,8,2,10,0.151,0.038,0.189,10.55,1991-03-17,"early"
26976,"brandon-archibald","D",3,2011,"DY+1",66,11,9,22,0.167,0.136,0.333,18.14,1992-03-31,"early"
29091,"jeremy-gottzmann","F",2,2011,"DY",60,15,1,16,0.25,0.017,0.267,11.3,1993-04-02,"early"
30109,"frank-schumacher","D",2,2011,"DY-1",30,6,0,6,0.2,0,0.2,14.4,1993-10-12,"late"
27496,"nick-quinn","D",3,2011,"DY+1",49,11,7,18,0.224,0.143,0.367,15.18,1992-06-12,"early"
23098,"dylan-maceachern","F",5,2011,"DY+3",68,12,2,15,0.176,0.029,0.221,11.9,1990-04-03,"early"
24407,"daniel-broussard","D",4,2011,"DY+2",68,14,2,19,0.206,0.029,0.279,18.68,1991-01-09,"early"
27088,"colin-macdonald","D",3,2011,"DY+1",68,14,1,15,0.206,0.015,0.221,18.87,1992-04-16,"early"
28481,"ben-thomson","F",2,2011,"DY",68,17,2,19,0.25,0.029,0.279,12.81,1993-01-16,"early"
26219,"julian-melchiori","D",4,2011,"DY+1",63,9,9,19,0.143,0.143,0.302,19.86,1991-12-06,"late"
29657,"andrey-pedan","D",2,2011,"DY",51,10,2,12,0.196,0.039,0.235,16.66,1993-07-03,"early"
25082,"robert-visca","F",4,2011,"DY+2",26,5,0,5,0.192,0,0.192,10.75,1991-04-07,"early"
29855,"andreas-tsogkas","F",2,2011,"DY",52,11,1,12,0.212,0.019,0.231,10.9,1993-08-13,"early"
31147,"sam-schutt","F",1,2011,"DY-1",65,12,5,17,0.185,0.077,0.262,11.31,1994-04-13,"early"
29168,"justin-sefton","D",2,2011,"DY",66,10,0,11,0.152,0,0.167,17.6,1993-04-14,"early"
28037,"charlie-dodero","D",3,2011,"DY",67,15,0,15,0.224,0,0.224,16.74,1992-10-01,"late"
28823,"jordan-coccimiglio","F",2,2011,"DY",54,9,0,9,0.167,0,0.167,11.05,1993-02-27,"early"
24656,"stephen-gaskin","D",4,2011,"DY+2",68,12,9,21,0.176,0.132,0.309,20.13,1991-02-11,"early"
29860,"luke-hietkamp","F",2,2011,"DY",55,5,5,10,0.091,0.091,0.182,12.39,1993-08-15,"early"
23527,"chris-van-laren","D",5,2011,"DY+3",62,12,1,13,0.194,0.016,0.21,19.63,1990-06-04,"early"
24679,"zach-tatrn","F",4,2011,"DY+2",62,10,5,15,0.161,0.081,0.242,12.79,1991-02-14,"early"
28705,"zach-bell","D",2,2011,"DY",63,11,0,12,0.175,0,0.19,19.15,1993-02-13,"early"
28905,"justin-rasmussen","F",2,2011,"DY",14,2,0,2,0.143,0,0.143,11.06,1993-03-09,"early"
31264,"luke-mercer","D",1,2011,"DY-1",35,5,0,5,0.143,0,0.143,13.82,1994-04-30,"early"
25231,"david-corrente","D",4,2011,"DY+2",57,11,3,15,0.193,0.053,0.263,15.9,1991-05-03,"early"
22515,"tim-billingsley","D",5,2011,"DY+3",43,12,0,12,0.279,0,0.279,18.14,1990-01-17,"early"
25993,"peter-neal","F",4,2011,"DY+1",43,4,0,7,0.093,0,0.163,9.99,1991-10-02,"late"
24919,"norm-ezekiel","F",4,2011,"DY+2",58,11,0,11,0.19,0,0.19,14.7,1991-03-17,"early"
28484,"mackenzie-braid","D",2,2011,"DY",59,10,2,12,0.169,0.034,0.203,15.59,1993-01-16,"early"
29042,"nicholas-foglia","F",2,2011,"DY",67,10,2,12,0.149,0.03,0.179,10.9,1993-03-28,"early"
28786,"brendan-mccann","F",2,2011,"DY",15,2,1,3,0.133,0.067,0.2,11.44,1993-02-23,"early"
28943,"chad-thibodeau","D",2,2011,"DY",30,4,0,4,0.133,0,0.133,10.94,1993-03-15,"early"
31506,"jake-ringuette","D",1,2011,"DY-1",15,2,0,2,0.133,0,0.133,10.76,1994-06-03,"early"
23708,"dylan-king","D",5,2011,"DY+3",68,15,6,21,0.221,0.088,0.309,21.21,1990-07-05,"early"
27992,"keevin-cutting","D",3,2011,"DY",68,15,1,16,0.221,0.015,0.235,17.28,1992-09-22,"late"
28512,"zach-lorentz","F",2,2011,"DY",53,6,3,9,0.113,0.057,0.17,10.28,1993-01-19,"early"
29848,"brett-morgan","F",2,2011,"DY",38,7,0,7,0.184,0,0.184,9.24,1993-08-12,"early"
24837,"bjorn-krupp","D",4,2011,"DY+2",61,7,4,11,0.115,0.066,0.18,19.56,1991-03-06,"early"
31401,"marcus-mcivor","D",1,2011,"DY-1",62,7,7,14,0.113,0.113,0.226,18.36,1994-05-20,"early"
31967,"alex-gudbranson","D",1,2011,"DY-1",62,13,1,14,0.21,0.016,0.226,17.08,1994-09-03,"early"
27032,"tommy-hughes","D",3,2011,"DY+1",39,6,0,6,0.154,0,0.154,17.41,1992-04-07,"early"
29214,"kyle-hope","F",2,2011,"DY",55,11,2,13,0.2,0.036,0.236,11.11,1993-04-20,"early"
29927,"scott-simmonds","F",2,2011,"DY",55,9,0,9,0.164,0,0.164,11.07,1993-08-29,"early"
25069,"jamie-wise","F",4,2011,"DY+2",40,11,1,12,0.275,0.025,0.3,11.42,1991-04-05,"early"
24565,"simon-gronvaldt","D",4,2011,"DY+2",57,14,1,16,0.246,0.018,0.281,19.19,1991-01-30,"early"
27373,"david-searle","D",3,2011,"DY+1",33,5,0,5,0.152,0,0.152,14.55,1992-05-25,"early"
26506,"ryan-hanes","D",3,2011,"DY+1",67,10,4,14,0.149,0.06,0.209,14.97,1992-01-29,"early"
25951,"adam-sedlak","D",4,2011,"DY+1",59,10,2,12,0.169,0.034,0.203,17.33,1991-09-21,"late"
29535,"colin-suellentrop","D",2,2011,"DY",59,14,0,14,0.237,0,0.237,18.59,1993-06-10,"early"
24516,"chad-lowry","D",4,2011,"DY+2",51,9,1,10,0.176,0.02,0.196,14.78,1991-01-24,"early"
27055,"derek-hartwick","D",3,2011,"DY+1",68,12,3,16,0.176,0.044,0.235,18.33,1992-04-12,"early"
28195,"anton-zupancic","D",3,2011,"DY",17,4,0,4,0.235,0,0.235,14.42,1992-11-11,"late"
30388,"nathan-cull","F",1,2011,"DY-1",51,8,0,8,0.157,0,0.157,9.62,1994-01-07,"early"
29234,"jimmy-mcdowell","D",2,2011,"DY",60,11,0,11,0.183,0,0.183,14.92,1993-04-23,"early"
30899,"brady-vail","F",1,2011,"DY-1",61,8,0,10,0.131,0,0.164,10.18,1994-03-11,"early"
24828,"dan-maggio","D",4,2011,"DY+2",44,9,4,14,0.205,0.091,0.318,20.41,1991-03-04,"early"
31008,"mark-petaccio","F",1,2011,"DY-1",44,7,0,7,0.159,0,0.159,9.81,1994-03-26,"early"
28483,"jordan-auld","D",2,2011,"DY",62,2,15,17,0.032,0.242,0.274,18.61,1993-01-16,"early"
31026,"max-iafrate","D",1,2011,"DY-1",62,6,1,7,0.097,0.016,0.113,11.91,1994-03-28,"early"
28726,"steven-strong","D",2,2011,"DY",63,7,3,10,0.111,0.048,0.159,18.9,1993-02-16,"early"
29810,"steven-trojanovic","D",2,2011,"DY",54,13,4,17,0.241,0.074,0.315,15,1993-08-04,"early"
31244,"brandon-devlin","D",1,2011,"DY-1",64,11,1,12,0.172,0.016,0.188,15.44,1994-04-27,"early"
26563,"nathan-chiarlitti","D",3,2011,"DY+1",65,12,5,19,0.185,0.077,0.292,21.98,1992-02-04,"early"
26623,"julian-luciani","D",3,2011,"DY+1",56,11,0,11,0.196,0,0.196,14.82,1992-02-11,"early"
28460,"remy-giftopoulos","F",2,2011,"DY",28,3,0,3,0.107,0,0.107,8.75,1993-01-13,"early"
29548,"mike-moffat","D",2,2011,"DY",47,8,1,9,0.17,0.021,0.192,14.8,1993-06-12,"early"
24762,"ryan-lopes","F",4,2011,"DY+2",57,4,1,6,0.07,0.018,0.105,10.72,1991-02-25,"early"
32313,"brody-silk","F",1,2011,"DY-2",57,9,0,9,0.158,0,0.158,10.87,1994-11-30,"late"
27133,"daniel-zweep","F",3,2011,"DY+1",48,6,0,6,0.125,0,0.125,9.71,1992-04-22,"early"
31106,"connor-crisp","F",1,2011,"DY-1",48,4,1,5,0.083,0.021,0.104,9.61,1994-04-08,"early"
29399,"clark-seymour","D",2,2011,"DY",58,7,0,7,0.121,0,0.121,17.67,1993-05-18,"early"
26645,"ryan-maclean","F",3,2011,"DY+1",39,4,1,5,0.103,0.026,0.128,10.1,1992-02-14,"early"
26014,"victor-terreri","F",4,2011,"DY+1",59,5,3,8,0.085,0.051,0.136,10.29,1991-10-08,"late"
26339,"saverio-posa","D",3,2011,"DY+1",59,12,1,13,0.203,0.017,0.22,16.27,1992-01-05,"early"
29565,"brady-austin","D",2,2011,"DY",59,12,1,13,0.203,0.017,0.22,14.26,1993-06-16,"early"
23653,"cameron-odam","D",5,2011,"DY+3",20,2,1,3,0.1,0.05,0.15,20.57,1990-06-26,"early"
28694,"curtis-crombeen","D",2,2011,"DY",20,3,0,3,0.15,0,0.15,15.59,1993-02-12,"early"
29463,"kevin-raine","D",2,2011,"DY",10,2,0,2,0.2,0,0.2,14.16,1993-05-28,"early"
29925,"johnny-mcguire","F",2,2011,"DY",10,1,0,1,0.1,0,0.1,9.22,1993-08-28,"early"
30559,"spencer-green","F",1,2011,"DY-1",10,1,0,1,0.1,0,0.1,7.87,1994-01-28,"early"
26331,"mitch-bennett","F",3,2011,"DY+1",61,9,0,9,0.148,0,0.148,10.43,1992-01-04,"early"
26116,"jonathan-jasper","D",4,2011,"DY+1",62,10,0,11,0.161,0,0.177,20.09,1991-11-07,"late"
27440,"alex-o-neil","F",3,2011,"DY+1",62,6,1,7,0.097,0.016,0.113,10.15,1992-06-04,"early"
30619,"justin-kea","F",1,2011,"DY-1",62,6,0,6,0.097,0,0.097,9.57,1994-02-07,"early"
29446,"kris-grant","D",2,2011,"DY",52,5,3,8,0.096,0.058,0.154,14.65,1993-05-25,"early"
30394,"adam-chapman","F",1,2011,"DY-1",42,5,0,5,0.119,0,0.119,9.19,1994-01-08,"early"
31356,"jesse-graham","D",1,2011,"DY-1",63,12,6,18,0.19,0.095,0.286,19.38,1994-05-13,"early"
29072,"eric-ming","F",2,2011,"DY",65,5,3,8,0.077,0.046,0.123,10.71,1993-03-31,"early"
29150,"nick-malysa","D",2,2011,"DY",65,8,0,9,0.123,0,0.138,16.05,1993-04-11,"early"
26983,"brock-beukeboom","D",3,2011,"DY+1",44,6,2,8,0.136,0.045,0.182,18.07,1992-04-01,"early"
28985,"aaron-taylor","F",2,2011,"DY",22,2,0,2,0.091,0,0.091,10.21,1993-03-21,"early"
29055,"kurt-gowdy","F",2,2011,"DY",55,7,2,9,0.127,0.036,0.164,10.21,1993-03-29,"early"
29815,"derek-mathers","F",2,2011,"DY",55,5,0,5,0.091,0,0.091,10.7,1993-08-04,"early"
28833,"geoff-bezruchko","F",2,2011,"DY",56,5,0,6,0.089,0,0.107,10.6,1993-02-28,"early"
28598,"brayden-rose","D",2,2011,"DY",45,7,1,8,0.156,0.022,0.178,13.04,1993-01-29,"early"
29084,"kyler-nixon","D",2,2011,"DY",45,3,4,7,0.067,0.089,0.156,15.9,1993-04-01,"early"
25006,"sacha-guimond","D",4,2011,"DY+2",34,2,4,6,0.059,0.118,0.176,14.47,1991-03-28,"early"
28640,"kyle-shaw","F",2,2011,"DY",34,3,0,3,0.088,0,0.088,10.84,1993-02-05,"early"
28969,"danny-elser","F",2,2011,"DY",34,5,0,5,0.147,0,0.147,10.03,1993-03-18,"early"
26086,"michael-hasson","F",4,2011,"DY+1",35,3,1,4,0.086,0.029,0.114,9.95,1991-10-29,"late"
29149,"michael-whaley","F",2,2011,"DY",48,6,0,6,0.125,0,0.125,9.13,1993-04-11,"early"
32054,"jeff-corbett","D",1,2011,"DY-2",12,2,0,2,0.167,0,0.167,11.92,1994-09-20,"late"
31058,"dylan-staples","F",1,2011,"DY-1",37,6,0,6,0.162,0,0.162,8.88,1994-04-01,"early"
26487,"cameron-wind","D",3,2011,"DY+1",64,13,2,15,0.203,0.031,0.234,21.61,1992-01-25,"early"
27628,"jeff-swift","F",3,2011,"DY+1",13,1,0,1,0.077,0,0.077,10.14,1992-07-07,"early"
29218,"kurtis-gabriel","F",2,2011,"DY",40,4,0,4,0.1,0,0.1,9.4,1993-04-20,"early"
27095,"alex-cord","D",3,2011,"DY+1",54,4,0,4,0.074,0,0.074,15.09,1992-04-17,"early"
30051,"jack-kuzmyk","D",2,2011,"DY-1",41,5,0,6,0.122,0,0.146,16.09,1993-09-28,"late"
27136,"chris-buonomo","D",3,2011,"DY+1",55,9,1,10,0.164,0.018,0.182,16.98,1992-04-23,"early"
32309,"connor-boland","D",1,2011,"DY-2",55,6,1,7,0.109,0.018,0.127,15.5,1994-11-29,"late"
22503,"kyle-tarini","F",5,2011,"DY+3",28,2,0,2,0.071,0,0.071,11.08,1990-01-16,"early"
31995,"cosimo-fontana","F",1,2011,"DY-1",14,1,0,1,0.071,0,0.071,9.66,1994-09-08,"early"
24845,"micky-sartoretto","F",4,2011,"DY+2",58,5,0,6,0.086,0,0.103,11.13,1991-03-07,"early"
29691,"yegor-omelyanenko","F",2,2011,"DY",58,6,0,6,0.103,0,0.103,10.5,1993-07-10,"early"
25981,"nick-trecapelli","D",4,2011,"DY+1",59,6,1,7,0.102,0.017,0.119,15.91,1991-09-29,"late"
28963,"reid-jackman","F",2,2011,"DY",15,1,0,1,0.067,0,0.067,10.03,1993-03-17,"early"
26690,"jarred-tinordi","D",3,2011,"DY+1",63,11,1,14,0.175,0.016,0.222,20.48,1992-02-20,"early"
27498,"nick-czinder","F",3,2011,"DY+1",50,3,0,3,0.06,0,0.06,8.8,1992-06-12,"early"
27726,"branden-morris","D",3,2011,"DY+1",53,8,0,8,0.151,0,0.151,17.19,1992-07-28,"early"
29616,"mark-gazdic","D",2,2011,"DY",18,1,0,1,0.056,0,0.056,11.08,1993-06-26,"early"
26776,"tyler-mort","D",3,2011,"DY+1",56,5,0,5,0.089,0,0.089,18.07,1992-03-01,"early"
30671,"joel-wigle","F",1,2011,"DY-1",38,3,0,3,0.079,0,0.079,9.61,1994-02-14,"early"
29131,"alex-lepkowski","D",2,2011,"DY",39,6,0,6,0.154,0,0.154,15.51,1993-04-08,"early"
27184,"reid-mcneill","D",3,2011,"DY+1",62,6,0,6,0.097,0,0.097,18.2,1992-04-29,"early"
25085,"myles-mccauley","F",4,2011,"DY+2",21,2,0,2,0.095,0,0.095,12.69,1991-04-08,"early"
28054,"jan-kaminsky","F",3,2011,"DY",21,1,1,2,0.048,0.048,0.095,10.21,1992-10-05,"late"
30666,"terry-trafford","F",1,2011,"DY-1",42,2,0,2,0.048,0,0.048,9.02,1994-02-14,"early"
31895,"adam-pelech","D",1,2011,"DY-1",65,13,0,14,0.2,0,0.215,17.77,1994-08-16,"early"
25861,"connor-tresham","F",4,2011,"DY+2",44,3,0,3,0.068,0,0.068,8.62,1991-08-30,"early"
31414,"evan-mceneny","D",1,2011,"DY-1",44,4,0,4,0.091,0,0.091,12.95,1994-05-22,"early"
30003,"cole-murduff","D",2,2011,"DY",45,4,1,5,0.089,0.022,0.111,13.43,1993-09-15,"early"
26564,"dean-pawlaczyk","F",3,2011,"DY+1",48,6,0,6,0.125,0,0.125,11.16,1992-02-04,"early"
30713,"troy-donnay","D",1,2011,"DY-1",25,1,0,1,0.04,0,0.04,11.43,1994-02-18,"early"
30992,"adam-bignell","D",1,2011,"DY-1",53,2,0,2,0.038,0,0.038,14.07,1994-03-24,"early"
26953,"kyle-flemington","D",3,2011,"DY+1",55,2,0,2,0.036,0,0.036,15.1,1992-03-26,"early"
30767,"grant-webermin","D",1,2011,"DY-1",55,5,2,7,0.091,0.036,0.127,12.88,1994-02-24,"early"
26398,"shayne-rover","D",3,2011,"DY+1",57,6,0,6,0.105,0,0.105,17.04,1992-01-13,"early"
30347,"taylor-fielding","F",1,2011,"DY-1",59,3,0,3,0.051,0,0.051,9.43,1994-01-01,"early"
28767,"adam-restoule","D",2,2011,"DY",30,1,0,1,0.033,0,0.033,10.3,1993-02-21,"early"
29243,"mitch-bursey","D",2,2011,"DY",30,1,0,2,0.033,0,0.067,15.78,1993-04-24,"early"
22450,"brent-sullivan","D",5,2011,"DY+3",33,3,5,8,0.091,0.152,0.242,20.98,1990-01-08,"early"
24349,"riley-sonnenburg","F",4,2011,"DY+2",68,6,0,6,0.088,0,0.088,10.31,1991-01-01,"early"
29221,"greg-staeger","D",2,2011,"DY",35,3,0,3,0.086,0,0.086,11.6,1993-04-21,"early"
31996,"billy-jenkins","F",1,2011,"DY-1",40,2,0,2,0.05,0,0.05,9.48,1994-09-08,"early"
29706,"dalton-young","D",2,2011,"DY",46,3,1,4,0.065,0.022,0.087,14.37,1993-07-13,"early"
30808,"dylan-corson","F",1,2011,"DY-1",51,2,1,3,0.039,0.02,0.059,9.71,1994-03-01,"early"
30824,"ryan-shipley","D",1,2011,"DY-1",55,1,0,1,0.018,0,0.018,12.13,1994-03-03,"early"
26523,"patrick-harrison","D",3,2011,"DY+1",56,3,0,3,0.054,0,0.054,12.92,1992-01-30,"early"
26043,"mike-schwindt","D",4,2011,"DY+1",68,11,0,11,0.162,0,0.162,18.81,1991-10-17,"late"
23319,"andrew-clouthier","F",5,2011,"DY+3",23,1,0,1,0.043,0,0.044,9.27,1990-05-03,"early"
25036,"barron-smith","D",4,2011,"DY+2",16,1,0,1,0.062,0,0.062,15.85,1991-04-02,"early"
25134,"sloan-stewart","F",4,2011,"DY+2",13,0,0,0,0,0,0,8.56,1991-04-16,"early"
25579,"ron-soucie","D",4,2011,"DY+2",30,1,0,1,0.033,0,0.033,14.79,1991-07-03,"early"
26611,"nik-knezic","D",3,2011,"DY+1",15,1,0,1,0.067,0,0.067,14.65,1992-02-09,"early"
28859,"mackenzie-nichol","D",2,2011,"DY",12,0,0,0,0,0,0,11.7,1993-03-03,"early"
28876,"dylan-macdonald","D",2,2011,"DY",26,2,0,2,0.077,0,0.077,15.18,1993-03-05,"early"
30248,"ryan-zupancic","D",2,2011,"DY-1",49,2,0,2,0.041,0,0.041,11.42,1993-11-26,"late"
31259,"peter-de-coppi","F",1,2011,"DY-1",10,1,0,1,0.1,0,0.1,11.63,1994-04-29,"early"
32263,"josh-chapman","D",1,2011,"DY-2",16,1,0,1,0.062,0,0.062,12.69,1994-11-17,"late"
48472,"joe-sullivan","F",1,2011,"DY-1",13,0,0,0,0,0,0,11.04,1994-02-07,"early"
48480,"patrick-volpe","D",2,2011,"DY",32,0,0,0,0,0,0,10.68,1993-05-04,"early"
28210,"shane-prince","F",4,2012,"DY+1",57,69,21,90,1.211,0.368,1.579,19.16,1992-11-16,"late"
30078,"nail-yakupov","F",3,2012,"DY",42,40,28,69,0.952,0.667,1.643,21.78,1993-10-06,"late"
25962,"josh-shalla","F",5,2012,"DY+2",53,54,20,76,1.019,0.377,1.434,18.29,1991-09-25,"late"
27794,"tanner-pearson","F",4,2012,"DY+2",60,53,35,91,0.883,0.583,1.517,21.34,1992-08-10,"early"
27142,"tyler-toffoli","F",4,2012,"DY+2",65,66,26,100,1.015,0.4,1.538,20.52,1992-04-24,"early"
27704,"michael-sgarbossa","F",4,2012,"DY+2",66,52,45,102,0.788,0.682,1.546,20.07,1992-07-25,"early"
28134,"brandon-saad","F",4,2012,"DY+1",44,47,23,76,1.068,0.523,1.727,18.48,1992-10-27,"late"
29694,"ryan-strome","F",3,2012,"DY+1",46,43,24,68,0.935,0.522,1.478,18.94,1993-07-11,"early"
26304,"freddie-hamilton","F",4,2012,"DY+2",61,48,33,86,0.787,0.541,1.41,19.72,1992-01-01,"early"
26760,"ivan-telegin","F",4,2012,"DY+2",46,40,18,64,0.87,0.391,1.391,19.6,1992-02-28,"early"
28433,"tobias-rieder","F",3,2012,"DY+1",60,45,31,85,0.75,0.517,1.417,21.14,1993-01-10,"early"
27384,"christian-thomas","F",4,2012,"DY+2",55,39,27,67,0.709,0.491,1.218,19.18,1992-05-26,"early"
24370,"andrew-agozzino","F",5,2012,"DY+3",67,47,31,88,0.701,0.463,1.313,19.56,1991-01-03,"early"
24668,"michael-catenacci","F",5,2012,"DY+3",52,38,24,69,0.731,0.462,1.327,20.35,1991-02-12,"early"
29739,"nick-cousins","F",3,2012,"DY+1",65,53,34,88,0.815,0.523,1.354,17.44,1993-07-20,"early"
26823,"riley-brace","F",4,2012,"DY+2",65,48,27,82,0.738,0.415,1.262,20.66,1992-03-07,"early"
27527,"greg-mckegg","F",4,2012,"DY+2",65,39,35,75,0.6,0.538,1.154,19.13,1992-06-17,"early"
28696,"stefan-noesen","F",3,2012,"DY+1",63,49,31,82,0.778,0.492,1.302,18.56,1993-02-12,"early"
28944,"mark-scheifele","F",3,2012,"DY+1",47,41,18,63,0.872,0.383,1.34,21.44,1993-03-15,"early"
25315,"mike-halmo","F",5,2012,"DY+3",66,51,29,85,0.773,0.439,1.288,22.2,1991-05-15,"early"
28388,"seth-griffith","F",3,2012,"DY+1",68,42,36,85,0.618,0.529,1.25,19.74,1993-01-04,"early"
29695,"vincent-trocheck","F",3,2012,"DY+1",65,49,30,85,0.754,0.462,1.308,17.87,1993-07-11,"early"
32137,"sean-monahan","F",2,2012,"DY-1",62,50,23,78,0.806,0.371,1.258,19.22,1994-10-12,"late"
24573,"brett-thompson","F",5,2012,"DY+3",61,47,20,70,0.77,0.328,1.147,20.12,1991-01-31,"early"
29974,"alexander-khokhlachev","F",3,2012,"DY+1",56,38,31,69,0.679,0.554,1.232,18.01,1993-09-09,"early"
26205,"andrew-yogan","F",5,2012,"DY+2",66,62,16,78,0.939,0.242,1.182,16.85,1991-12-04,"late"
26515,"ryan-spooner","F",4,2012,"DY+2",57,33,25,66,0.579,0.439,1.158,20.36,1992-01-30,"early"
32115,"kerby-rychel","F",2,2012,"DY-1",68,43,30,74,0.632,0.441,1.088,16.59,1994-10-07,"late"
28552,"matt-puempel","F",3,2012,"DY+1",30,21,10,33,0.7,0.333,1.1,16.75,1993-01-24,"early"
29568,"dougie-hamilton","D",3,2012,"DY+1",50,32,39,72,0.64,0.78,1.44,25.02,1993-06-17,"early"
24655,"andrei-kuchin","F",5,2012,"DY+3",56,46,18,65,0.821,0.321,1.161,17.85,1991-02-11,"early"
29557,"boone-jenner","F",3,2012,"DY+1",43,32,12,49,0.744,0.279,1.139,19.57,1993-06-15,"early"
26691,"charlie-sarault","F",4,2012,"DY+2",68,49,36,87,0.721,0.529,1.279,21,1992-02-20,"early"
27740,"alex-aleardi","F",4,2012,"DY+2",68,57,6,65,0.838,0.088,0.956,16.43,1992-07-30,"early"
28410,"zack-mitchell","F",3,2012,"DY+1",67,52,20,75,0.776,0.299,1.119,19.44,1993-01-07,"early"
28877,"nicklas-jensen","F",3,2012,"DY+1",57,32,22,58,0.561,0.386,1.018,19.01,1993-03-06,"early"
28808,"alan-quine","F",3,2012,"DY+1",65,46,23,70,0.708,0.354,1.077,17.98,1993-02-25,"early"
30400,"radek-faksa","F",2,2012,"DY",62,40,22,66,0.645,0.355,1.064,16.65,1994-01-09,"early"
26561,"sam-carrick","F",4,2012,"DY+2",68,45,18,67,0.662,0.265,0.985,19.25,1992-02-04,"early"
29308,"rickard-rakell","F",3,2012,"DY+1",60,39,22,62,0.65,0.367,1.033,17.54,1993-05-05,"early"
25325,"andy-andreoff","F",5,2012,"DY+3",57,32,25,58,0.561,0.439,1.018,19.35,1991-05-17,"early"
28935,"j.t.-miller","F",3,2012,"DY+1",61,40,21,62,0.656,0.344,1.016,16.6,1993-03-14,"early"
29452,"josh-leivo","F",3,2012,"DY+1",66,47,24,73,0.712,0.364,1.106,19.52,1993-05-26,"early"
30999,"brendan-gaunce","F",2,2012,"DY",68,46,18,68,0.676,0.265,1,19.06,1994-03-25,"early"
25438,"colin-behenna","F",5,2012,"DY+3",61,39,32,74,0.639,0.525,1.213,20.8,1991-06-06,"early"
28899,"daniel-catenacci","F",3,2012,"DY+1",67,45,26,72,0.672,0.388,1.075,20.14,1993-03-09,"early"
25280,"michael-fine","F",5,2012,"DY+3",68,49,17,67,0.721,0.25,0.985,17.3,1991-05-10,"early"
26396,"austin-watson","F",4,2012,"DY+2",61,31,33,68,0.508,0.541,1.115,17.21,1992-01-13,"early"
28817,"barclay-goodrow","F",3,2012,"DY+1",60,35,15,52,0.583,0.25,0.867,18.94,1993-02-26,"early"
28231,"vladislav-namestnikov","F",4,2012,"DY+1",63,42,27,71,0.667,0.429,1.127,18.03,1992-11-22,"late"
24568,"alex-friesen","F",5,2012,"DY+3",62,36,29,71,0.581,0.468,1.145,18.43,1991-01-30,"early"
29012,"andrew-fritsch","F",3,2012,"DY+1",35,19,13,32,0.543,0.371,0.914,15.84,1993-03-24,"early"
26993,"john-mcfarland","F",4,2012,"DY+2",48,35,13,50,0.729,0.271,1.042,18.76,1992-04-02,"early"
26419,"jared-knight","F",4,2012,"DY+2",52,33,19,52,0.635,0.365,1,16.19,1992-01-16,"early"
29114,"tanner-richard","F",3,2012,"DY+1",43,29,17,48,0.674,0.395,1.116,18.68,1993-04-06,"early"
26858,"mitchell-heard","F",4,2012,"DY+2",57,37,20,57,0.649,0.351,1,16.14,1992-03-12,"early"
25025,"david-pacan","F",5,2012,"DY+3",68,42,18,64,0.618,0.265,0.941,17.1,1991-03-31,"early"
31170,"gemel-smith","F",2,2012,"DY",68,40,18,60,0.588,0.265,0.882,16.48,1994-04-16,"early"
28548,"lucas-lessio","F",3,2012,"DY+1",66,41,20,62,0.621,0.303,0.939,19.22,1993-01-23,"early"
24856,"mike-cazzola","F",5,2012,"DY+3",40,32,13,45,0.8,0.325,1.125,19.31,1991-03-08,"early"
24827,"adam-payerl","F",5,2012,"DY+3",61,39,7,47,0.639,0.115,0.77,17.99,1991-03-04,"early"
29066,"ryan-murphy","D",3,2012,"DY+1",49,26,26,54,0.531,0.531,1.102,26.95,1993-03-31,"early"
25069,"jamie-wise","F",5,2012,"DY+3",59,30,13,48,0.508,0.22,0.814,19.35,1991-04-05,"early"
28461,"ryan-sproul","D",3,2012,"DY+1",61,30,22,54,0.492,0.361,0.885,21.23,1993-01-13,"early"
27387,"garret-ross","F",4,2012,"DY+2",60,43,8,54,0.717,0.133,0.9,15.57,1992-05-26,"early"
24771,"andy-bathgate","F",5,2012,"DY+3",68,42,21,63,0.618,0.309,0.926,17.12,1991-02-26,"early"
30836,"jarrod-maidens","F",2,2012,"DY",28,16,7,23,0.571,0.25,0.821,17.49,1994-03-04,"early"
30113,"dane-fox","F",3,2012,"DY",62,35,18,54,0.565,0.29,0.871,16.57,1993-10-13,"late"
32917,"max-domi","F",1,2012,"DY-1",62,34,15,49,0.548,0.242,0.79,14.47,1995-03-02,"early"
26786,"francis-menard","F",4,2012,"DY+2",68,32,25,60,0.471,0.368,0.882,18.28,1992-03-02,"early"
28097,"cody-mcnaughton","F",4,2012,"DY+1",58,35,14,49,0.603,0.241,0.845,17.03,1992-10-16,"late"
31473,"scott-laughton","F",2,2012,"DY",64,34,16,53,0.531,0.25,0.828,17.91,1994-05-30,"early"
28536,"lino-martschini","F",3,2012,"DY+1",63,38,18,56,0.603,0.286,0.889,16.69,1993-01-21,"early"
